21108,/2023-9-8/,30,91.0,71.9,Partly cloudy throughout the day with rain.,"Rain, Partially cloudy",9.0,29.8,0.0,0.052
21122,/2023-9-8/,13,89.8,72.4,Partly cloudy throughout the day with rain.,"Rain, Partially cloudy",9.6,29.8,0.0,0.054
21146,/2023-9-8/,7,89.0,73.8,Partly cloudy throughout the day with rain.,"Rain, Partially cloudy",11.3,29.8,0.0,0.056
21061,/2023-8-31/,15,82.7,66.9,Clearing in the afternoon.,Partially cloudy,17.1,28.9,0.0,0.0
21122,/2023-8-31/,17,80.7,67.2,Clearing in the afternoon.,Partially cloudy,15.9,27.1,0.0,0.0
21795,/2023-9-8/,174,82.0,66.1,Partly cloudy throughout the day with rain.,"Rain, Partially cloudy",9.3,12.8,0.0,0.101
21740,/2023-9-10/,24,76.6,66.5,Partly cloudy throughout the day.,Partially cloudy,6.5,9.2,0.0,0.0
21742,/2023-9-10/,315,76.6,66.6,Partly cloudy throughout the day.,Partially cloudy,6.6,10.3,0.0,0.0
21754,/2023-9-10/,22,76.7,65.8,Partly cloudy throughout the day with afternoon rain.,"Rain, Partially cloudy",6.4,11.4,0.0,0.051
21770,/2023-9-10/,11,78.6,66.4,Partly cloudy throughout the day with afternoon rain.,"Rain, Partially cloudy",5.5,10.3,0.0,0.044
21784,/2023-9-10/,35,80.5,68.2,Partly cloudy throughout the day with rain in the morning and afternoon.,"Rain, Partially cloudy",5.8,17.2,0.0,0.13
21804,/2023-9-10/,6,82.9,71.2,Partly cloudy throughout the day with rain.,"Rain, Partially cloudy",11.2,18.7,0.0,0.343
21901,/2023-9-10/,57,78.7,68.5,Partly cloudy throughout the day with rain.,"Rain, Partially cloudy",5.5,10.3,0.0,0.778
21911,/2023-9-10/,7,78.5,68.3,Partly cloudy throughout the day with rain.,"Rain, Partially cloudy",5.0,11.4,0.0,0.946
21921,/2023-9-10/,24,78.8,68.7,Partly cloudy throughout the day with rain.,"Rain, Partially cloudy",5.9,10.3,0.0,0.691
21231,/2023-9-1/,940,78.5,60.5,Clear conditions throughout the day.,Clear,8.1,12.8,0.0,0.0
21286,/2023-9-1/,49,78.3,61.0,Clear conditions throughout the day.,Clear,7.7,12.8,0.0,0.0
21403,/2023-9-1/,6,76.9,65.0,Clear conditions throughout the day.,Clear,15.0,18.3,0.0,0.0
21613,/2023-9-3/,46,89.7,64.5,Clear conditions throughout the day.,Clear,8.0,13.9,0.0,0.0
20653,/2023-9-8/,8,89.9,73.8,Partly cloudy throughout the day.,Partially cloudy,12.2,21.4,0.0,0.0
20854,/2023-9-8/,34,90.1,67.6,Becoming cloudy in the afternoon with late afternoon rain.,"Rain, Partially cloudy",10.2,23.0,0.0,0.287
21060,/2023-9-8/,5,91.0,71.7,Partly cloudy throughout the day with rain.,"Rain, Partially cloudy",8.9,29.8,0.0,0.052
21136,/2023-9-8/,239,90.6,69.1,Partly cloudy throughout the day with rain.,"Rain, Partially cloudy",6.9,29.8,0.0,0.081
21208,/2023-9-10/,21,80.4,69.3,Partly cloudy throughout the day with rain in the morning and afternoon.,"Rain, Partially cloudy",6.3,17.2,0.0,0.073
21122,/2023-8-31/,63,80.7,67.2,Clearing in the afternoon.,Partially cloudy,15.9,27.1,0.0,0.0
21795,/2023-9-8/,105,82.0,66.1,Partly cloudy throughout the day with rain.,"Rain, Partially cloudy",9.3,12.8,0.0,0.101
20737,/2023-9-10/,5,79.1,69.6,Partly cloudy throughout the day with rain.,"Rain, Partially cloudy",6.4,9.2,0.0,0.231
21014,/2023-9-10/,6,79.1,68.6,Partly cloudy throughout the day with rain.,"Rain, Partially cloudy",7.7,17.2,0.0,0.087
21136,/2023-9-8/,88,90.6,69.1,Partly cloudy throughout the day with rain.,"Rain, Partially cloudy",6.9,29.8,0.0,0.081
21795,/2023-9-8/,8,82.0,66.1,Partly cloudy throughout the day with rain.,"Rain, Partially cloudy",9.3,12.8,0.0,0.101
20620,/2023-9-8/,21,90.0,72.4,Partly cloudy throughout the day.,Partially cloudy,10.4,20.4,0.0,0.0
20814,/2023-9-8/,11,91.1,70.6,Partly cloudy throughout the day with rain.,"Rain, Partially cloudy",10.7,23.0,0.0,0.314
20854,/2023-9-8/,38,90.1,67.6,Becoming cloudy in the afternoon with late afternoon rain.,"Rain, Partially cloudy",10.2,23.0,0.0,0.287
20889,/2023-9-8/,11,91.0,70.2,Partly cloudy throughout the day with rain.,"Rain, Partially cloudy",10.4,23.0,0.0,0.307
20892,/2023-9-8/,10,90.9,70.0,Partly cloudy throughout the day with rain.,"Rain, Partially cloudy",10.2,23.0,0.0,0.303
21638,/2023-9-10/,10,80.8,71.8,Partly cloudy throughout the day with rain in the morning and afternoon.,"Rain, Partially cloudy",9.5,17.2,0.0,0.086
21771,/2023-9-8/,327,88.9,66.7,Partly cloudy throughout the day with rain.,"Rain, Partially cloudy",8.5,29.8,0.0,0.19
21795,/2023-9-8/,10,82.0,66.1,Partly cloudy throughout the day with rain.,"Rain, Partially cloudy",9.3,12.8,0.0,0.101
21104,/2023-9-10/,5,80.6,68.0,Partly cloudy throughout the day with rain in the morning and afternoon.,"Rain, Partially cloudy",6.1,17.2,0.0,0.071
21208,/2023-9-10/,128,80.4,69.3,Partly cloudy throughout the day with rain in the morning and afternoon.,"Rain, Partially cloudy",6.3,17.2,0.0,0.073
20832,/2023-9-6/,82,95.1,68.9,Clear conditions throughout the day.,Clear,8.5,9.2,0.0,0.0
20886,/2023-9-6/,46,95.0,68.0,Clear conditions throughout the day.,Clear,9.1,9.2,0.0,0.0
21093,/2023-9-6/,7,95.3,72.9,Partly cloudy throughout the day.,Partially cloudy,7.2,9.2,0.0,0.0
21215,/2023-9-6/,32,97.2,73.2,Partly cloudy throughout the day.,Partially cloudy,7.2,9.2,0.0,0.0
21228,/2023-9-6/,45,97.4,73.1,Partly cloudy throughout the day.,Partially cloudy,7.2,9.2,0.0,0.0
21401,/2023-9-6/,5,90.1,74.9,Clear conditions throughout the day.,Clear,11.3,9.2,0.0,0.0
20674,/2023-9-10/,100,83.9,70.5,Partly cloudy throughout the day with rain.,"Rain, Partially cloudy",5.9,24.2,0.0,0.277
20636,/2023-9-3/,5,91.1,62.9,Clear conditions throughout the day.,Clear,11.3,13.9,0.0,0.0
20814,/2023-9-8/,12,91.1,70.6,Partly cloudy throughout the day with rain.,"Rain, Partially cloudy",10.7,23.0,0.0,0.314
20854,/2023-9-8/,11,90.1,67.6,Becoming cloudy in the afternoon with late afternoon rain.,"Rain, Partially cloudy",10.2,23.0,0.0,0.287
20892,/2023-9-8/,11,90.9,70.0,Partly cloudy throughout the day with rain.,"Rain, Partially cloudy",10.2,23.0,0.0,0.303
21108,/2023-9-8/,8,91.0,71.9,Partly cloudy throughout the day with rain.,"Rain, Partially cloudy",9.0,29.8,0.0,0.052
21122,/2023-9-8/,59,89.8,72.4,Partly cloudy throughout the day with rain.,"Rain, Partially cloudy",9.6,29.8,0.0,0.054
21146,/2023-9-8/,74,89.0,73.8,Partly cloudy throughout the day with rain.,"Rain, Partially cloudy",11.3,29.8,0.0,0.056
21795,/2023-9-8/,5,82.0,66.1,Partly cloudy throughout the day with rain.,"Rain, Partially cloudy",9.3,12.8,0.0,0.101
21117,/2023-9-13/,7,83.7,68.3,Partly cloudy throughout the day with early morning rain.,"Rain, Partially cloudy",9.8,31.1,0.0,0.467
21161,/2023-9-13/,5,81.9,64.7,Partly cloudy throughout the day with rain clearing later.,"Rain, Partially cloudy",8.3,17.2,0.0,0.406
21204,/2023-9-13/,22,83.6,68.4,Partly cloudy throughout the day with rain clearing later.,"Rain, Partially cloudy",13.0,29.5,0.0,0.603
21206,/2023-9-13/,359,83.8,68.7,Partly cloudy throughout the day with rain clearing later.,"Rain, Partially cloudy",14.3,29.6,0.0,0.647
21210,/2023-9-13/,57,83.8,69.0,Partly cloudy throughout the day with early morning rain.,"Rain, Partially cloudy",14.8,31.1,0.0,0.704
21211,/2023-9-13/,333,83.8,69.3,Partly cloudy throughout the day with early morning rain.,"Rain, Partially cloudy",14.6,31.1,0.0,0.653
21214,/2023-9-13/,21,83.8,68.7,Partly cloudy throughout the day with rain clearing later.,"Rain, Partially cloudy",14.3,29.6,0.0,0.65
21215,/2023-9-13/,152,84.0,69.1,Partly cloudy throughout the day with early morning rain.,"Rain, Partially cloudy",13.8,31.1,0.0,0.704
21216,/2023-9-13/,94,83.8,69.3,Partly cloudy throughout the day with early morning rain.,"Rain, Partially cloudy",14.7,31.1,0.0,0.682
21220,/2023-9-13/,119,84.1,68.2,Partly cloudy throughout the day with rain clearing later.,"Rain, Partially cloudy",14.1,28.9,0.0,0.646
21221,/2023-9-13/,41,84.1,68.4,Partly cloudy throughout the day with rain clearing later.,"Rain, Partially cloudy",14.1,28.9,0.0,0.613
21223,/2023-9-13/,38,83.8,69.3,Partly cloudy throughout the day with early morning rain.,"Rain, Partially cloudy",14.7,31.1,0.0,0.694
21229,/2023-9-13/,94,83.8,69.3,Partly cloudy throughout the day with early morning rain.,"Rain, Partially cloudy",14.7,31.1,0.0,0.697
21230,/2023-9-13/,6,83.8,69.3,Partly cloudy throughout the day with early morning rain.,"Rain, Partially cloudy",14.7,31.1,0.0,0.689
21234,/2023-9-13/,146,83.7,68.4,Partly cloudy throughout the day with rain clearing later.,"Rain, Partially cloudy",14.2,29.4,0.0,0.662
21901,/2023-9-10/,56,78.7,68.5,Partly cloudy throughout the day with rain.,"Rain, Partially cloudy",5.5,10.3,0.0,0.778
21122,/2023-9-8/,60,89.8,72.4,Partly cloudy throughout the day with rain.,"Rain, Partially cloudy",9.6,29.8,0.0,0.054
21146,/2023-9-8/,75,89.0,73.8,Partly cloudy throughout the day with rain.,"Rain, Partially cloudy",11.3,29.8,0.0,0.056
21403,/2023-9-10/,387,81.0,72.0,Partly cloudy throughout the day with morning rain.,"Rain, Partially cloudy",10.3,17.2,0.0,0.121
21795,/2023-9-8/,6,82.0,66.1,Partly cloudy throughout the day with rain.,"Rain, Partially cloudy",9.3,12.8,0.0,0.101
20743,/2023-9-10/,26,78.9,69.2,Partly cloudy throughout the day with a chance of rain throughout the day.,"Rain, Partially cloudy",6.7,10.3,0.0,0.281
21078,/2023-9-11/,12,83.4,68.5,Partly cloudy throughout the day with a chance of rain throughout the day.,"Rain, Partially cloudy",12.2,9.2,0.0,0.528
21117,/2023-9-11/,20,83.1,70.2,Partly cloudy throughout the day with a chance of rain throughout the day.,"Rain, Partially cloudy",8.7,18.3,0.0,0.56
21136,/2023-9-11/,58,82.9,70.1,Partly cloudy throughout the day with a chance of rain throughout the day.,"Rain, Partially cloudy",8.4,18.3,0.0,0.44
21054,/2023-9-3/,32,91.8,66.9,Clear conditions throughout the day.,Clear,9.6,18.3,0.0,0.0
21401,/2023-9-5/,252,90.0,79.0,Clear conditions throughout the day.,Clear,12.6,20.8,0.0,0.0
21403,/2023-9-6/,13,90.0,74.9,Clear conditions throughout the day.,Clear,11.4,10.3,0.0,0.0
21716,/2023-9-6/,32,94.0,68.2,Clear conditions throughout the day.,Clear,5.8,9.2,0.0,0.0
21801,/2023-9-6/,63,96.0,71.1,Clear conditions throughout the day.,Clear,7.9,11.4,0.0,0.0
21797,/2023-9-1/,5,80.4,55.3,Clear conditions throughout the day.,Clear,6.7,10.3,0.0,0.0
21740,/2023-9-3/,11,93.3,66.8,Clear conditions throughout the day.,Clear,13.5,19.8,0.0,0.0
21122,/2023-9-8/,7,89.8,72.4,Partly cloudy throughout the day with rain.,"Rain, Partially cloudy",9.6,29.8,0.0,0.054
21146,/2023-9-8/,5,89.0,73.8,Partly cloudy throughout the day with rain.,"Rain, Partially cloudy",11.3,29.8,0.0,0.056
21136,/2023-9-10/,6,80.4,69.1,Partly cloudy throughout the day with rain in the morning and afternoon.,"Rain, Partially cloudy",6.1,17.2,0.0,0.158
21239,/2023-9-13/,123,83.7,68.7,Partly cloudy throughout the day with rain clearing later.,"Rain, Partially cloudy",14.4,29.7,0.0,0.653
21244,/2023-9-13/,66,83.7,68.6,Partly cloudy throughout the day with early morning rain.,"Rain, Partially cloudy",11.9,31.1,0.0,0.604
21703,/2023-9-13/,83,77.4,63.7,Partly cloudy throughout the day with early morning rain.,"Rain, Partially cloudy",8.1,20.8,0.0,0.014
21770,/2023-9-13/,6,79.6,65.2,Partly cloudy throughout the day with early morning rain.,"Rain, Partially cloudy",8.3,16.1,0.0,0.026
21801,/2023-9-13/,19,84.1,67.9,Partly cloudy throughout the day with early morning rain.,"Rain, Partially cloudy",9.2,10.3,0.0,1.106
21804,/2023-9-13/,25,84.0,68.0,Partly cloudy throughout the day with rain.,"Rain, Partially cloudy",9.1,10.3,0.0,1.111
21851,/2023-9-13/,12,85.2,71.1,Partly cloudy throughout the day with rain.,"Rain, Partially cloudy",12.1,21.9,0.0,0.234
21853,/2023-9-13/,5,84.4,69.4,Partly cloudy throughout the day with early morning rain.,"Rain, Partially cloudy",10.0,21.9,0.0,0.592
21911,/2023-9-13/,5,80.4,63.4,Partly cloudy throughout the day with rain clearing later.,"Rain, Partially cloudy",7.7,11.4,0.0,0.671
21912,/2023-9-13/,23,81.7,67.5,Partly cloudy throughout the day with rain clearing later.,"Rain, Partially cloudy",11.4,25.3,0.0,0.712
21915,/2023-9-13/,154,80.8,64.8,Partly cloudy throughout the day with rain clearing later.,"Rain, Partially cloudy",9.2,11.4,0.0,0.643
21161,/2023-9-8/,5,88.6,66.8,Partly cloudy throughout the day with late afternoon rain.,"Rain, Partially cloudy",7.3,11.4,0.0,0.052
21403,/2023-9-10/,389,81.0,72.0,Partly cloudy throughout the day with morning rain.,"Rain, Partially cloudy",10.3,17.2,0.0,0.121
20817,/2023-9-11/,12,85.7,69.1,Partly cloudy throughout the day with rain clearing later.,"Rain, Partially cloudy",11.2,26.3,0.0,0.263
21078,/2023-9-11/,14,83.4,68.5,Partly cloudy throughout the day with a chance of rain throughout the day.,"Rain, Partially cloudy",12.2,9.2,0.0,0.528
21113,/2023-9-11/,31,83.8,71.8,Partly cloudy throughout the day with rain clearing later.,"Rain, Partially cloudy",8.4,18.3,0.0,1.146
21901,/2023-9-10/,53,78.7,68.5,Partly cloudy throughout the day with rain.,"Rain, Partially cloudy",5.5,10.3,0.0,0.778
20618,/2023-9-10/,28,82.9,71.1,Partly cloudy throughout the day with rain.,"Rain, Partially cloudy",6.6,24.2,0.0,0.393
20621,/2023-9-10/,6,82.9,71.2,Partly cloudy throughout the day with rain.,"Rain, Partially cloudy",6.7,24.2,0.0,0.401
20764,/2023-9-10/,64,80.5,71.2,Partly cloudy throughout the day with rain in the morning and afternoon.,"Rain, Partially cloudy",8.9,18.3,0.0,0.164
21061,/2023-8-31/,48,82.7,66.9,Clearing in the afternoon.,Partially cloudy,17.1,28.9,0.0,0.0
21060,/2023-9-8/,143,91.0,71.7,Partly cloudy throughout the day with rain.,"Rain, Partially cloudy",8.9,29.8,0.0,0.052
21122,/2023-9-8/,530,89.8,72.4,Partly cloudy throughout the day with rain.,"Rain, Partially cloudy",9.6,29.8,0.0,0.054
21157,/2023-9-11/,243,82.4,67.2,Partly cloudy throughout the day with rain in the morning and afternoon.,"Rain, Partially cloudy",8.1,21.9,0.0,0.033
21122,/2023-9-8/,406,89.8,72.4,Partly cloudy throughout the day with rain.,"Rain, Partially cloudy",9.6,29.8,0.0,0.054
20618,/2023-9-10/,14,82.9,71.1,Partly cloudy throughout the day with rain.,"Rain, Partially cloudy",6.6,24.2,0.0,0.393
21093,/2023-9-10/,221,79.9,70.4,Partly cloudy throughout the day with rain in the morning and afternoon.,"Rain, Partially cloudy",7.3,17.2,0.0,0.06
21111,/2023-9-10/,25,78.8,68.9,Partly cloudy throughout the day with rain.,"Rain, Partially cloudy",5.7,16.1,0.0,0.25
21131,/2023-9-10/,35,79.4,69.5,Partly cloudy throughout the day with rain.,"Rain, Partially cloudy",6.4,17.2,0.0,0.117
21122,/2023-9-8/,399,89.8,72.4,Partly cloudy throughout the day with rain.,"Rain, Partially cloudy",9.6,29.8,0.0,0.054
21401,/2023-9-8/,5,88.1,74.9,Partly cloudy throughout the day with rain.,"Rain, Partially cloudy",12.6,31.1,0.0,0.061
20774,/2023-9-8/,18,90.6,71.9,Partly cloudy throughout the day with rain.,"Rain, Partially cloudy",13.1,31.1,0.0,0.377
21903,/2023-9-3/,8,91.2,64.1,Clear conditions throughout the day.,Clear,12.4,23.0,0.0,0.0
21163,/2023-9-8/,62,91.0,68.9,Partly cloudy throughout the day with rain.,"Rain, Partially cloudy",7.4,29.8,0.0,0.131
21784,/2023-9-10/,13,80.5,68.2,Partly cloudy throughout the day with rain in the morning and afternoon.,"Rain, Partially cloudy",5.8,17.2,0.0,0.13
21794,/2023-9-10/,35,80.5,67.6,Partly cloudy throughout the day with rain in the morning and afternoon.,"Rain, Partially cloudy",6.1,17.2,0.0,0.062
21842,/2023-9-10/,19,82.9,72.7,Partly cloudy throughout the day with a chance of rain throughout the day.,"Rain, Partially cloudy",9.0,30.5,0.0,0.286
21161,/2023-9-11/,10,81.9,67.3,Partly cloudy throughout the day with rain in the morning and afternoon.,"Rain, Partially cloudy",9.6,11.4,0.0,0.017
21206,/2023-9-11/,96,83.2,70.1,Partly cloudy throughout the day with rain clearing later.,"Rain, Partially cloudy",9.8,18.3,0.0,0.364
21208,/2023-9-11/,8,83.7,70.5,Partly cloudy throughout the day with rain in the morning and afternoon.,"Rain, Partially cloudy",9.5,18.3,0.0,0.534
20877,/2023-9-8/,11,89.9,66.0,Clear conditions throughout the day with late afternoon rain.,Rain,11.3,21.9,0.0,0.275
21122,/2023-9-8/,2285,89.8,72.4,Partly cloudy throughout the day with rain.,"Rain, Partially cloudy",9.6,29.8,0.0,0.054
21771,/2023-9-8/,137,88.9,66.7,Partly cloudy throughout the day with rain.,"Rain, Partially cloudy",8.5,29.8,0.0,0.19
21013,/2023-9-10/,14,79.3,69.5,Partly cloudy throughout the day with rain.,"Rain, Partially cloudy",7.0,17.2,0.0,0.102
21093,/2023-9-10/,222,79.9,70.4,Partly cloudy throughout the day with rain in the morning and afternoon.,"Rain, Partially cloudy",7.3,17.2,0.0,0.06
20636,/2023-8-31/,49,77.1,59.7,Clear conditions throughout the day.,Clear,17.5,32.7,0.0,0.0
20874,/2023-8-31/,12,80.3,61.6,Clear conditions throughout the day.,Clear,7.8,26.4,0.0,0.0
21122,/2023-9-8/,2108,89.8,72.4,Partly cloudy throughout the day with rain.,"Rain, Partially cloudy",9.6,29.8,0.0,0.054
21225,/2023-9-3/,14,95.3,65.5,Partly cloudy throughout the day.,Partially cloudy,10.8,18.3,0.0,0.0
21206,/2023-9-10/,50,80.6,70.5,Partly cloudy throughout the day with rain in the morning and afternoon.,"Rain, Partially cloudy",8.9,17.2,0.0,0.023
21842,/2023-9-10/,88,82.9,72.7,Partly cloudy throughout the day with a chance of rain throughout the day.,"Rain, Partially cloudy",9.0,30.5,0.0,0.286
20722,/2023-9-11/,16,85.6,70.8,Partly cloudy throughout the day with rain clearing later.,"Rain, Partially cloudy",9.8,26.1,0.0,0.181
21009,/2023-8-30/,11,84.6,74.0,Partly cloudy throughout the day with morning rain.,"Rain, Partially cloudy",11.1,21.9,0.0,0.107
21133,/2023-8-30/,8,86.4,71.9,Partly cloudy throughout the day with morning rain.,"Rain, Partially cloudy",9.9,21.9,0.0,0.091
21208,/2023-8-30/,26,86.8,72.6,Partly cloudy throughout the day with morning rain.,"Rain, Partially cloudy",10.2,21.9,0.0,0.096
21230,/2023-8-30/,36,86.7,73.6,Partly cloudy throughout the day with morning rain.,"Rain, Partially cloudy",9.7,21.9,0.0,0.095
21154,/2023-9-10/,14,78.7,67.1,Partly cloudy throughout the day with rain.,"Rain, Partially cloudy",6.1,16.1,0.0,0.564
21813,/2023-8-30/,42,87.2,71.4,Partly cloudy throughout the day.,Partially cloudy,11.9,19.7,0.0,0.0
20772,/2023-9-1/,5,76.8,56.9,Clear conditions throughout the day.,Clear,10.8,16.1,0.0,0.0
21043,/2023-9-10/,5,80.6,68.6,Partly cloudy throughout the day with rain in the morning and afternoon.,"Rain, Partially cloudy",6.6,17.2,0.0,0.06
21111,/2023-9-10/,24,78.8,68.9,Partly cloudy throughout the day with rain.,"Rain, Partially cloudy",5.7,16.1,0.0,0.25
21122,/2023-9-10/,17,80.5,71.3,Partly cloudy throughout the day with rain in the morning and afternoon.,"Rain, Partially cloudy",7.1,17.2,0.0,0.075
21122,/2023-9-8/,1237,89.8,72.4,Partly cloudy throughout the day with rain.,"Rain, Partially cloudy",9.6,29.8,0.0,0.054
21061,/2023-8-30/,5,87.0,73.3,Partly cloudy throughout the day with morning rain.,"Rain, Partially cloudy",10.1,21.9,0.0,0.123
20832,/2023-9-6/,42,95.1,68.9,Clear conditions throughout the day.,Clear,8.5,9.2,0.0,0.0
21122,/2023-9-8/,1394,89.8,72.4,Partly cloudy throughout the day with rain.,"Rain, Partially cloudy",9.6,29.8,0.0,0.054
21152,/2023-9-10/,5,80.1,69.5,Partly cloudy throughout the day with rain in the morning and afternoon.,"Rain, Partially cloudy",6.4,17.2,0.0,0.11
21742,/2023-9-8/,8,83.4,66.7,Partly cloudy throughout the day with late afternoon rain.,"Rain, Partially cloudy",9.9,12.8,0.0,0.037
21750,/2023-9-8/,10,81.7,65.2,Partly cloudy throughout the day with rain.,"Rain, Partially cloudy",9.2,10.3,0.0,0.191
20659,/2023-9-8/,180,90.3,72.0,Partly cloudy throughout the day with rain.,"Rain, Partially cloudy",11.1,31.1,0.0,0.097
20874,/2023-8-31/,24,80.3,61.6,Clear conditions throughout the day.,Clear,7.8,26.4,0.0,0.0
21122,/2023-9-8/,294,89.8,72.4,Partly cloudy throughout the day with rain.,"Rain, Partially cloudy",9.6,29.8,0.0,0.054
21136,/2023-9-8/,20,90.6,69.1,Partly cloudy throughout the day with rain.,"Rain, Partially cloudy",6.9,29.8,0.0,0.081
21403,/2023-9-10/,72,81.0,72.0,Partly cloudy throughout the day with morning rain.,"Rain, Partially cloudy",10.3,17.2,0.0,0.121
21701,/2023-9-10/,16,74.9,65.2,Partly cloudy throughout the day.,Partially cloudy,5.7,10.3,0.0,0.0
21738,/2023-9-10/,8,80.3,66.8,Partly cloudy throughout the day with rain in the morning and afternoon.,"Rain, Partially cloudy",6.5,17.2,0.0,0.033
21794,/2023-9-10/,20,80.5,67.6,Partly cloudy throughout the day with rain in the morning and afternoon.,"Rain, Partially cloudy",6.1,17.2,0.0,0.062
21842,/2023-9-10/,115,82.9,72.7,Partly cloudy throughout the day with a chance of rain throughout the day.,"Rain, Partially cloudy",9.0,30.5,0.0,0.286
20659,/2023-9-8/,175,90.3,72.0,Partly cloudy throughout the day with rain.,"Rain, Partially cloudy",11.1,31.1,0.0,0.097
20659,/2023-9-10/,441,81.4,70.4,Partly cloudy throughout the day with rain.,"Rain, Partially cloudy",5.9,24.2,0.0,0.473
20722,/2023-9-10/,5,79.2,69.9,Partly cloudy throughout the day with rain.,"Rain, Partially cloudy",6.0,9.2,0.0,0.218
20874,/2023-9-10/,14,79.7,66.3,Partly cloudy throughout the day.,Partially cloudy,6.4,10.3,0.0,0.0
21045,/2023-9-10/,60,80.6,69.1,Partly cloudy throughout the day with rain in the morning and afternoon.,"Rain, Partially cloudy",6.9,17.2,0.0,0.053
21901,/2023-9-10/,22,78.7,68.5,Partly cloudy throughout the day with rain.,"Rain, Partially cloudy",5.5,10.3,0.0,0.778
21921,/2023-9-10/,11,78.8,68.7,Partly cloudy throughout the day with rain.,"Rain, Partially cloudy",5.9,10.3,0.0,0.691
21043,/2023-9-8/,5,91.4,70.0,Partly cloudy throughout the day with rain.,"Rain, Partially cloudy",7.7,29.8,0.0,0.088
20622,/2023-9-8/,55,89.8,72.2,Partly cloudy throughout the day with early morning rain.,"Rain, Partially cloudy",10.3,21.9,0.0,0.029
21117,/2023-9-8/,49,91.0,69.6,Partly cloudy throughout the day with rain.,"Rain, Partially cloudy",7.3,29.8,0.0,0.077
21136,/2023-9-8/,334,90.6,69.1,Partly cloudy throughout the day with rain.,"Rain, Partially cloudy",6.9,29.8,0.0,0.081
20910,/2023-9-10/,51,79.1,69.4,Partly cloudy throughout the day with rain.,"Rain, Partially cloudy",5.8,10.3,0.0,0.15
21111,/2023-9-10/,26,78.8,68.9,Partly cloudy throughout the day with rain.,"Rain, Partially cloudy",5.7,16.1,0.0,0.25
21133,/2023-9-10/,23,80.5,68.9,Partly cloudy throughout the day with rain in the morning and afternoon.,"Rain, Partially cloudy",6.0,17.2,0.0,0.088
21409,/2023-9-10/,9,80.8,71.9,Partly cloudy throughout the day with morning rain.,"Rain, Partially cloudy",9.9,17.2,0.0,0.116
20874,/2023-8-31/,17,80.3,61.6,Clear conditions throughout the day.,Clear,7.8,26.4,0.0,0.0
20622,/2023-9-8/,57,89.8,72.2,Partly cloudy throughout the day with early morning rain.,"Rain, Partially cloudy",10.3,21.9,0.0,0.029
20659,/2023-9-10/,505,81.4,70.4,Partly cloudy throughout the day with rain.,"Rain, Partially cloudy",5.9,24.2,0.0,0.473
20854,/2023-9-10/,11,79.9,67.0,Partly cloudy throughout the day with rain.,"Rain, Partially cloudy",6.5,9.2,0.0,0.017
21111,/2023-9-8/,36,88.8,67.0,Clearing in the afternoon with late afternoon rain.,"Rain, Partially cloudy",7.2,12.8,0.0,0.051
21122,/2023-9-8/,293,89.8,72.4,Partly cloudy throughout the day with rain.,"Rain, Partially cloudy",9.6,29.8,0.0,0.054
21136,/2023-9-8/,319,90.6,69.1,Partly cloudy throughout the day with rain.,"Rain, Partially cloudy",6.9,29.8,0.0,0.081
21738,/2023-9-8/,19,90.3,67.0,Partly cloudy throughout the day with rain.,"Rain, Partially cloudy",9.8,29.8,0.0,0.226
21163,/2023-9-10/,84,80.6,68.1,Partly cloudy throughout the day with rain in the morning and afternoon.,"Rain, Partially cloudy",6.1,17.2,0.0,0.072
21087,/2023-9-13/,19,83.4,67.3,Partly cloudy throughout the day with rain clearing later.,"Rain, Partially cloudy",14.0,28.7,0.0,0.753
21222,/2023-9-10/,13,80.6,70.3,Partly cloudy throughout the day with rain in the morning and afternoon.,"Rain, Partially cloudy",8.3,17.2,0.0,0.03
20723,/2023-9-6/,5,96.8,72.3,Becoming cloudy in the afternoon.,Partially cloudy,6.0,8.1,0.0,0.0
21043,/2023-9-8/,24,91.4,70.0,Partly cloudy throughout the day with rain.,"Rain, Partially cloudy",7.7,29.8,0.0,0.088
21084,/2023-9-8/,50,91.1,68.3,Partly cloudy throughout the day with rain.,"Rain, Partially cloudy",7.8,29.8,0.0,0.077
21104,/2023-9-8/,81,91.0,68.8,Partly cloudy throughout the day with rain.,"Rain, Partially cloudy",7.4,29.8,0.0,0.138
21132,/2023-9-8/,32,90.3,66.4,Partly cloudy throughout the day with late afternoon rain.,"Rain, Partially cloudy",8.1,11.4,0.0,0.137
21133,/2023-9-8/,427,91.2,69.8,Partly cloudy throughout the day with rain.,"Rain, Partially cloudy",7.5,29.8,0.0,0.078
21154,/2023-9-8/,37,92.6,66.9,Partly cloudy throughout the day with late afternoon rain.,"Rain, Partially cloudy",8.2,13.9,0.0,0.029
21161,/2023-9-8/,12,88.6,66.8,Partly cloudy throughout the day with late afternoon rain.,"Rain, Partially cloudy",7.3,11.4,0.0,0.052
21163,/2023-9-8/,620,91.0,68.9,Partly cloudy throughout the day with rain.,"Rain, Partially cloudy",7.4,29.8,0.0,0.131
21207,/2023-9-8/,66,91.3,71.0,Partly cloudy throughout the day with rain.,"Rain, Partially cloudy",8.2,29.8,0.0,0.063
21223,/2023-9-8/,5,91.4,71.2,Partly cloudy throughout the day with rain.,"Rain, Partially cloudy",8.2,29.8,0.0,0.052
21244,/2023-9-8/,284,91.4,70.1,Partly cloudy throughout the day with rain.,"Rain, Partially cloudy",7.6,29.8,0.0,0.072
